myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj
SNAP29	0.765	0.403771725159834	0.53	0.403771725159834	1	0.737	NA
POLE4	0.765	0.341288857113417	0.53	0.341288857113417	0.909	0.596	NA
PSMA8	0.765	0.339688227615428	0.53	0.339688227615428	0.614	0.131	NA
DPP10-AS1	0.765	0.295736850377528	0.53	0.295736850377528	0.659	0.222	NA
DUSP5	0.765	0.282752520676937	0.53	0.282752520676937	0.875	0.535	NA
COQ7	0.765	0.27524462441082	0.53	0.27524462441082	0.966	0.838	NA
H19	0.235	-0.837987249732651	0.53	-0.837987249732651	0.114	0.596	NA
ZBTB11	0.764	0.48614476431277	0.528	0.48614476431277	0.966	0.828	NA
EMC3	0.764	0.431654008950481	0.528	0.431654008950481	0.989	0.798	NA
WDR48	0.764	0.377667132933471	0.528	0.377667132933471	1	0.798	NA
CCDC88C	0.764	0.334160387368385	0.528	0.334160387368385	0.909	0.727	NA
MAP3K2	0.764	0.313495719187559	0.528	0.313495719187559	1	0.939	NA
DNAH12	0.764	0.273040144852881	0.528	0.273040144852881	0.761	0.434	NA
ANXA6	0.236	-0.349679795262952	0.528	-0.349679795262952	0.409	0.788	NA
BX284668.5	0.763	0.426472100736273	0.526	0.426472100736273	0.773	0.283	NA
SERINC3	0.763	0.422885402443793	0.526	0.422885402443793	1	0.798	NA
CHEK2	0.763	0.365154469130347	0.526	0.365154469130347	0.977	0.566	NA
SMAD1	0.763	0.356584808723402	0.526	0.356584808723402	0.92	0.677	NA
RDX	0.763	0.355909537909482	0.526	0.355909537909482	1	0.98	NA
SETD4	0.763	0.32271881019982	0.526	0.32271881019982	0.955	0.576	NA
COBL	0.763	0.289984576859671	0.526	0.289984576859671	0.784	0.475	NA
DOCK8	0.763	0.285537197137813	0.526	0.285537197137813	0.92	0.768	NA
TCP11L1	0.237	-0.314613266957272	0.526	-0.314613266957272	0.909	0.949	NA
TAF11	0.237	-0.495715484129081	0.526	-0.495715484129081	0.705	0.909	NA
SRP9	0.237	-0.673270671688755	0.526	-0.673270671688755	0.739	0.909	NA
LRRIQ1	0.762	0.487742549334648	0.524	0.487742549334648	0.943	0.798	NA
TLE1	0.762	0.455701351874535	0.524	0.455701351874535	0.932	0.727	NA
BRD2	0.762	0.434601215313057	0.524	0.434601215313057	1	0.96	NA
MPHOSPH10	0.762	0.432074377129422	0.524	0.432074377129422	1	0.859	NA
CNTRL	0.762	0.400354941781061	0.524	0.400354941781061	0.909	0.707	NA
MT-CO2	0.762	0.385127123877122	0.524	0.385127123877122	1	1	NA
CDCA2	0.762	0.37055790197302	0.524	0.37055790197302	0.875	0.465	NA
S100A11	0.762	0.349535877468819	0.524	0.349535877468819	0.966	0.545	NA
SOD1	0.762	0.345609554628011	0.524	0.345609554628011	1	0.96	NA
CSNK2A2	0.762	0.343860692010184	0.524	0.343860692010184	0.989	0.818	NA
AL121895.1	0.762	0.335257284626264	0.524	0.335257284626264	0.898	0.505	NA
NAMPT	0.762	0.306509847981676	0.524	0.306509847981676	0.92	0.636	NA
TMCO1	0.762	0.298402720528427	0.524	0.298402720528427	0.955	0.616	NA
TRMT1L	0.762	0.294257956902957	0.524	0.294257956902957	0.92	0.677	NA
SAP130	0.762	0.282458077251435	0.524	0.282458077251435	0.818	0.374	NA
COL4A1	0.238	-0.561925305199056	0.524	-0.561925305199056	0.636	0.899	NA
CTSL	0.238	-1.02855737408175	0.524	-1.02855737408175	0.716	0.848	NA
MT-ND1	0.761	0.477010996463628	0.522	0.477010996463628	1	0.97	NA
MORN2	0.761	0.454765510947048	0.522	0.454765510947048	0.909	0.626	NA
EIF1AY	0.761	0.450594261332677	0.522	0.450594261332677	0.977	0.737	NA
CHMP2B	0.761	0.412899059120045	0.522	0.412899059120045	1	0.707	NA
MT-CYB	0.761	0.410617987024527	0.522	0.410617987024527	1	1	NA
RBKS	0.761	0.397632414384952	0.522	0.397632414384952	0.852	0.535	NA
ELOF1	0.761	0.391343872489273	0.522	0.391343872489273	1	0.798	NA
RNF216P1	0.761	0.382362790026999	0.522	0.382362790026999	0.955	0.667	NA
ETFA	0.761	0.30953197563713	0.522	0.30953197563713	0.966	0.606	NA
ZNF516	0.761	0.280599182966351	0.522	0.280599182966351	0.977	0.768	NA
HSP90AA1	0.761	0.266780024554375	0.522	0.266780024554375	1	1	NA
XPNPEP1	0.761	0.259968014525161	0.522	0.259968014525161	0.966	0.707	NA
TRANK1	0.239	-0.325048432541943	0.522	-0.325048432541943	0.398	0.747	NA
TMSB10	0.239	-1.19317686554478	0.522	-1.19317686554478	1	0.949	NA
LCMT1	0.76	0.470121274811875	0.52	0.470121274811875	0.989	0.697	NA
MT-CO1	0.76	0.389748988127492	0.52	0.389748988127492	1	1	NA
CDYL2	0.76	0.386976059956461	0.52	0.386976059956461	0.739	0.343	NA
PLRG1	0.76	0.384124822186515	0.52	0.384124822186515	0.977	0.677	NA
SVIP	0.76	0.361678617604193	0.52	0.361678617604193	1	0.859	NA
C19orf24	0.76	0.359211072307526	0.52	0.359211072307526	0.977	0.727	NA
LCA5	0.76	0.358806799874564	0.52	0.358806799874564	0.83	0.455	NA
NOC4L	0.76	0.333117279950036	0.52	0.333117279950036	0.966	0.636	NA
CALCOCO2	0.76	0.321563682440218	0.52	0.321563682440218	0.977	0.737	NA
RASL11B	0.76	0.265859198361376	0.52	0.265859198361376	0.886	0.545	NA
MAP1B	0.24	-0.650079491450776	0.52	-0.650079491450776	0.739	0.909	NA
CEP162	0.759	0.452161468997196	0.518	0.452161468997196	0.932	0.616	NA
MCUR1	0.759	0.428666855584921	0.518	0.428666855584921	0.966	0.707	NA
POLR2J	0.759	0.422125836001829	0.518	0.422125836001829	0.989	0.778	NA
GTF3A	0.759	0.386876600747776	0.518	0.386876600747776	1	0.99	NA
PPIE	0.759	0.37835066979478	0.518	0.37835066979478	0.955	0.798	NA
YAF2	0.759	0.335296319789805	0.518	0.335296319789805	0.943	0.747	NA
TRMT6	0.758	0.464480708183165	0.516	0.464480708183165	0.977	0.727	NA
REXO2	0.758	0.439289989175175	0.516	0.439289989175175	0.989	0.788	NA
STAMBP	0.758	0.420207965482491	0.516	0.420207965482491	0.92	0.798	NA
MPP6	0.758	0.401864924833573	0.516	0.401864924833573	0.886	0.677	NA
KCTD2	0.758	0.368285817774876	0.516	0.368285817774876	0.864	0.586	NA
SH3BGR	0.758	0.320957320371738	0.516	0.320957320371737	0.92	0.475	NA
FTCD	0.758	0.306410283564598	0.516	0.306410283564598	0.636	0.192	NA
C21orf91	0.758	0.25242211371764	0.516	0.25242211371764	0.932	0.535	NA
EIF4B	0.242	-0.441609514984614	0.516	-0.441609514984614	1	1	NA
NANOG	0.242	-0.656650923635004	0.516	-0.656650923635004	0.398	0.717	NA
DBI	0.242	-0.759172002114007	0.516	-0.759172002114007	0.182	0.646	NA
SLF1	0.757	0.47363009131723	0.514	0.47363009131723	0.977	0.889	NA
CCT2	0.757	0.405311472831766	0.514	0.405311472831766	1	0.97	NA
ACOT4	0.757	0.366726059393485	0.514	0.366726059393485	0.693	0.293	NA
KLF7	0.757	0.361511058391757	0.514	0.361511058391757	0.989	0.939	NA
EXOSC9	0.757	0.330914239654524	0.514	0.330914239654524	1	0.737	NA
EMB	0.757	0.260542531137442	0.514	0.260542531137442	0.682	0.242	NA
TRIM27	0.243	-0.420845788518623	0.514	-0.420845788518623	0.932	0.98	NA
MAGED1	0.243	-0.695845958098946	0.514	-0.695845958098946	0.773	0.939	NA
C11orf65	0.756	0.468509198129794	0.512	0.468509198129794	0.807	0.515	NA
CAB39	0.756	0.458171660242073	0.512	0.458171660242073	0.989	0.828	NA
TJP1	0.756	0.431254633238407	0.512	0.431254633238407	1	0.838	NA
CBX1	0.756	0.410959525080716	0.512	0.410959525080716	1	0.939	NA
TBL1XR1	0.756	0.406523052233443	0.512	0.406523052233443	1	0.949	NA
LRRIQ3	0.756	0.405728052702581	0.512	0.405728052702581	0.795	0.434	NA
GTF2A1	0.756	0.364598836301177	0.512	0.364598836301177	1	0.99	NA
STAM2	0.756	0.335895545449517	0.512	0.335895545449517	0.966	0.818	NA
CAMSAP1	0.756	0.324999089478306	0.512	0.324999089478306	0.83	0.515	NA
ATF7IP2	0.756	0.319085133288959	0.512	0.319085133288959	0.864	0.515	NA
PLD6	0.756	0.250667642764995	0.512	0.250667642764995	0.67	0.212	NA
EEF1A1P19	0.244	-0.279592473970154	0.512	-0.279592473970154	0.955	0.919	NA
TIMM13	0.244	-0.399233317106303	0.512	-0.399233317106304	0.943	0.929	NA
PRELP	0.244	-0.541005249522494	0.512	-0.541005249522494	0.205	0.616	NA
DNAJC15	0.755	0.484848899290664	0.51	0.484848899290664	0.977	0.889	NA
TAF9	0.755	0.467710817649544	0.51	0.467710817649544	1	0.838	NA
SERPINE2	0.755	0.41758093309027	0.51	0.41758093309027	0.955	0.606	NA
KIF20B	0.755	0.381979874869971	0.51	0.381979874869971	0.966	0.707	NA
ACTR6	0.755	0.368304066354246	0.51	0.368304066354246	0.955	0.707	NA
KIF15	0.755	0.349798040904803	0.51	0.349798040904803	0.795	0.323	NA
RFK	0.755	0.327222116054835	0.51	0.327222116054835	0.989	0.606	NA
AGMO	0.755	0.266825924697433	0.51	0.266825924697433	0.693	0.232	NA
VASP	0.245	-0.440662244025806	0.51	-0.440662244025806	0.977	0.97	NA
TRIAP1	0.245	-0.463078830450511	0.51	-0.463078830450511	0.148	0.606	NA
LUC7L3	0.245	-0.472867893183628	0.51	-0.472867893183628	1	1	NA
SPINK2	0.754	0.465706293116858	0.508	0.465706293116858	0.943	0.556	NA
MT-ND4	0.754	0.430203788688937	0.508	0.430203788688937	1	1	NA
BRDT	0.754	0.407457253969829	0.508	0.407457253969829	0.943	0.717	NA
ID4	0.754	0.362723577866491	0.508	0.362723577866491	0.932	0.586	NA
CDK13	0.754	0.362447697837154	0.508	0.362447697837154	0.977	0.808	NA
TOX4	0.754	0.344438566962241	0.508	0.344438566962241	1	0.909	NA
CCDC82	0.754	0.334392246332259	0.508	0.334392246332259	0.955	0.778	NA
KLHL12	0.754	0.311386969691111	0.508	0.311386969691111	0.977	0.798	NA
AC244517.5	0.754	0.293851559256005	0.508	0.293851559256005	0.67	0.182	NA
AL354920.1	0.754	0.279293050621591	0.508	0.279293050621591	0.807	0.434	NA
COX7B	0.246	-0.568598868858358	0.508	-0.568598868858358	0.841	0.949	NA
ARHGAP21	0.753	0.415872369054606	0.506	0.415872369054606	0.977	0.758	NA
CCDC178	0.753	0.392541131236222	0.506	0.392541131236222	0.602	0.172	NA
TTC9C	0.753	0.389108484581953	0.506	0.389108484581953	0.875	0.687	NA
SUZ12	0.753	0.38308075283798	0.506	0.38308075283798	0.989	0.808	NA
FAM208B	0.753	0.360239973992186	0.506	0.360239973992186	0.943	0.768	NA
TDRD3	0.753	0.321453925348508	0.506	0.321453925348508	0.977	0.889	NA
EPS15	0.753	0.317792858356159	0.506	0.317792858356159	1	0.848	NA
GNPDA2	0.753	0.299215415501572	0.506	0.299215415501572	0.807	0.485	NA
FBXO47	0.753	0.289856177614528	0.506	0.289856177614529	0.602	0.152	NA
SKP1	0.753	0.271544918942081	0.506	0.271544918942081	1	1	NA
RPL30	0.247	-0.503012404083263	0.506	-0.503012404083263	1	0.97	NA
MTX2	0.752	0.464544152880926	0.504	0.464544152880926	0.955	0.758	NA
KIAA1257	0.752	0.376469515253354	0.504	0.376469515253354	0.795	0.545	NA
PSMD2	0.752	0.355242727285206	0.504	0.355242727285206	1	0.859	NA
DDHD1	0.752	0.354744036086132	0.504	0.354744036086132	1	0.848	NA
BACE2	0.248	-0.406782719969166	0.504	-0.406782719969166	0.909	0.939	NA
APRT	0.248	-0.672393983533254	0.504	-0.672393983533254	0.761	0.848	NA
TRDN	0.751	0.436071689607842	0.502	0.436071689607842	0.693	0.303	NA
SNX6	0.751	0.413531470992501	0.502	0.413531470992501	0.989	0.939	NA
MAL2	0.751	0.379235207886959	0.502	0.379235207886959	0.648	0.253	NA
HSPB11	0.751	0.346468577753198	0.502	0.346468577753198	0.898	0.596	NA
MND1	0.751	0.313130416331964	0.502	0.313130416331964	0.92	0.495	NA
AC068282.1	0.751	0.308021951723807	0.502	0.308021951723807	0.727	0.364	NA
MRPL28	0.751	0.294160800633355	0.502	0.294160800633355	0.932	0.677	NA
RPL10AP2	0.249	-0.273080259804349	0.502	-0.273080259804349	0.955	0.919	NA
PPM1N	0.249	-0.45480478139545	0.502	-0.45480478139545	0.795	0.939	NA
HEBP2	0.75	0.512604669889026	0.5	0.512604669889026	0.864	0.707	NA
NBN	0.75	0.411631350772268	0.5	0.411631350772268	0.977	0.919	NA
ATE1	0.75	0.355847943616116	0.5	0.355847943616116	0.989	0.727	NA
SYCP2L	0.75	0.339056186666467	0.5	0.339056186666467	0.739	0.333	NA
NRG1	0.75	0.288560076168621	0.5	0.288560076168621	0.807	0.434	NA
STEAP1	0.75	0.278610142766351	0.5	0.278610142766351	0.727	0.303	NA
MESD	0.25	-0.612937157429132	0.5	-0.612937157429132	0.852	0.879	NA
ATG14	0.749	0.45485195394824	0.498	0.45485195394824	1	0.828	NA
LAMTOR5	0.749	0.435482673481184	0.498	0.435482673481184	1	0.889	NA
JAK1	0.749	0.407906140677703	0.498	0.407906140677703	0.989	0.879	NA
ATP5E	0.749	0.397537236818538	0.498	0.397537236818537	1	0.97	NA
KCMF1	0.749	0.364228366260045	0.498	0.364228366260045	0.875	0.495	NA
NFRKB	0.749	0.343658086632926	0.498	0.343658086632926	0.977	0.758	NA
MYL12B	0.749	0.320709375860579	0.498	0.320709375860579	1	0.939	NA
SMS	0.749	0.294056437509438	0.498	0.294056437509438	0.989	0.97	NA
C9orf16	0.749	0.277012037547809	0.498	0.277012037547808	0.932	0.606	NA
CEP112	0.749	0.275031546994091	0.498	0.275031546994091	0.83	0.535	NA
GSK3B	0.749	0.272285606646443	0.498	0.272285606646443	0.83	0.525	NA
CDH5	0.251	-0.268498064028048	0.498	-0.268498064028048	0.852	0.939	NA
NDUFA3	0.251	-0.765451264170262	0.498	-0.765451264170262	0.784	0.899	NA
OARD1	0.748	0.45842852563122	0.496	0.45842852563122	1	0.778	NA
SPATS2	0.748	0.457901451986374	0.496	0.457901451986374	1	0.828	NA
WBP11	0.748	0.391442075361076	0.496	0.391442075361076	0.989	0.859	NA
SMIM19	0.748	0.390599522642886	0.496	0.390599522642886	0.989	0.778	NA
WASHC3	0.748	0.35301255151489	0.496	0.35301255151489	0.966	0.758	NA
SLC23A2	0.748	0.333701065598509	0.496	0.333701065598509	0.92	0.657	NA
AL033504.1	0.748	0.271585301407978	0.496	0.271585301407978	0.545	0.091	NA
STN1	0.748	0.266144827356486	0.496	0.266144827356486	0.841	0.495	NA
KYAT3	0.252	-0.306134081421276	0.496	-0.306134081421276	0.114	0.576	NA
RPL22	0.252	-0.743904225197136	0.496	-0.743904225197136	1	0.929	NA
MNS1	0.747	0.473280761989924	0.494	0.473280761989924	0.773	0.434	NA
CCNH	0.747	0.408252790439762	0.494	0.408252790439762	0.955	0.707	NA
PAFAH1B2	0.747	0.39363127766588	0.494	0.39363127766588	1	0.919	NA
SPTAN1	0.747	0.366565352482959	0.494	0.366565352482959	1	0.919	NA
AP3M2	0.747	0.354928054315131	0.494	0.354928054315131	0.977	0.727	NA
RHOA	0.747	0.352583209212709	0.494	0.352583209212709	1	0.929	NA
ACVR2A	0.747	0.252881102026415	0.494	0.252881102026415	0.943	0.758	NA
ZNF473	0.747	0.251624894171454	0.494	0.251624894171454	0.966	0.697	NA
EIF4A1	0.253	-0.306107870229238	0.494	-0.306107870229238	0.727	0.848	NA
SDCBP	0.253	-0.674241147140428	0.494	-0.674241147140428	0.932	0.899	NA
PPM1G	0.746	0.420292715531816	0.492	0.420292715531816	1	0.828	NA
RFESD	0.746	0.388988767764276	0.492	0.388988767764276	0.784	0.505	NA
CCT8	0.746	0.387888205376412	0.492	0.387888205376412	1	0.909	NA
EEF1B2P3	0.746	0.339954943957843	0.492	0.339954943957843	1	0.909	NA
PHF13	0.746	0.310141637545153	0.492	0.310141637545153	0.875	0.626	NA
MYCBP2	0.746	0.309498951144387	0.492	0.309498951144387	1	0.808	NA
TDRD5	0.746	0.308679624138159	0.492	0.308679624138159	0.682	0.303	NA
RICTOR	0.746	0.287407622560204	0.492	0.287407622560204	1	0.808	NA
GAS5	0.254	-0.674739109617538	0.492	-0.674739109617538	0.898	0.909	NA
PIGP	0.745	0.457599862294049	0.49	0.457599862294049	0.977	0.808	NA
HIST1H4C	0.745	0.380131436368777	0.49	0.380131436368777	1	0.98	NA
RPL10L	0.745	0.360482951300303	0.49	0.360482951300303	0.614	0.152	NA
BRD7	0.745	0.351373097381816	0.49	0.351373097381816	0.966	0.798	NA
ACOT7	0.745	0.31804639082537	0.49	0.31804639082537	0.943	0.616	NA
TRAF3	0.745	0.313377724944418	0.49	0.313377724944418	0.705	0.394	NA
WDSUB1	0.745	0.31003749757848	0.49	0.31003749757848	0.92	0.606	NA
TRIP13	0.745	0.254087803861851	0.49	0.254087803861851	0.875	0.535	NA
SNAP23	0.255	-0.326326470734144	0.49	-0.326326470734144	0.705	0.848	NA
PSAP	0.255	-0.485197053139204	0.49	-0.485197053139204	1	0.949	NA
ATAD2	0.744	0.431103366282193	0.488	0.431103366282193	1	0.687	NA
CDCA7L	0.744	0.420337248348394	0.488	0.420337248348394	1	0.747	NA
FBRS	0.744	0.327147536703325	0.488	0.327147536703325	0.818	0.576	NA
MFAP1	0.744	0.326225398826115	0.488	0.326225398826115	1	0.747	NA
ABCA17P	0.744	0.318446240520766	0.488	0.318446240520766	0.75	0.505	NA
CDK5RAP2	0.744	0.311480139009879	0.488	0.311480139009879	0.943	0.778	NA
PNPLA4	0.744	0.291701918011638	0.488	0.291701918011638	0.773	0.394	NA
PLPPR5	0.744	0.272375809093012	0.488	0.272375809093012	0.614	0.212	NA
COPRS	0.744	0.254773215232391	0.488	0.254773215232391	0.852	0.475	NA
AC246787.1	0.256	-0.348567749989864	0.488	-0.348567749989864	0.966	0.929	NA
EIF4G2	0.256	-0.357070616050583	0.488	-0.357070616050583	1	0.96	NA
AL390728.6	0.256	-0.478196970666052	0.488	-0.478196970666052	0.545	0.727	NA
CEP63	0.743	0.462854500233595	0.486	0.462854500233595	1	0.97	NA
NDUFAF2	0.743	0.426368715514828	0.486	0.426368715514828	0.955	0.556	NA
ZC3H6	0.743	0.394398724449132	0.486	0.394398724449132	0.989	0.818	NA
FMR1	0.743	0.364652369352089	0.486	0.364652369352089	0.989	0.939	NA
PIK3C3	0.743	0.351680168991005	0.486	0.351680168991005	0.955	0.808	NA
ZC3H14	0.743	0.34665425189905	0.486	0.34665425189905	0.977	0.848	NA
DHX35	0.743	0.316245223909679	0.486	0.316245223909679	0.807	0.485	NA
LNX2	0.743	0.253301177745804	0.486	0.253301177745804	0.841	0.505	NA
CD47	0.257	-0.503389641151192	0.486	-0.503389641151192	1	1	NA
BUD23	0.742	0.458243525388321	0.484	0.458243525388321	1	0.879	NA
FUNDC1	0.742	0.440575179426184	0.484	0.440575179426184	0.943	0.646	NA
ARHGAP29	0.742	0.400584023836427	0.484	0.400584023836427	0.932	0.788	NA
ELOVL4	0.742	0.372405887900848	0.484	0.372405887900848	0.83	0.576	NA
SMARCB1	0.742	0.347955325959887	0.484	0.347955325959887	0.989	0.747	NA
CCDC181	0.742	0.342373173704753	0.484	0.342373173704753	0.943	0.667	NA
GTF2F2	0.742	0.331948788121449	0.484	0.331948788121449	0.989	0.798	NA
ASPM	0.742	0.319985864363871	0.484	0.319985864363871	0.909	0.687	NA
EXOC1	0.742	0.310882285064976	0.484	0.310882285064976	1	0.646	NA
MB21D2	0.742	0.258738264337105	0.484	0.258738264337105	0.773	0.414	NA
IFT57	0.742	0.258184166359546	0.484	0.258184166359546	0.977	0.889	NA
MIR1244-2	0.258	-0.41809814032184	0.484	-0.41809814032184	1	0.919	NA
SUSD3	0.258	-0.59251411782974	0.484	-0.59251411782974	0.295	0.687	NA
DEDD2	0.741	0.288695076884042	0.482	0.288695076884042	0.955	0.606	NA
ADGRG6	0.741	0.286656977078401	0.482	0.286656977078401	0.727	0.354	NA
ZNF16	0.741	0.281456259816128	0.482	0.281456259816128	0.807	0.374	NA
TKTL1	0.74	0.519032455243108	0.48	0.519032455243108	0.625	0.283	NA
RB1CC1	0.74	0.414552445528574	0.48	0.414552445528574	1	0.919	NA
DNAJC1	0.74	0.372654341366292	0.48	0.372654341366292	1	0.859	NA
ZNF644	0.74	0.347315629745035	0.48	0.347315629745035	1	0.859	NA
PAGE1	0.74	0.346671188717747	0.48	0.346671188717747	0.636	0.263	NA
CCDC15	0.74	0.328079815986529	0.48	0.328079815986529	0.716	0.343	NA
GRB10	0.74	0.317533243483829	0.48	0.317533243483829	0.898	0.727	NA
FBXW5	0.74	0.310788553304454	0.48	0.310788553304454	0.795	0.495	NA
MAK16	0.74	0.296594852746642	0.48	0.296594852746642	0.932	0.768	NA
CDKN2AIP	0.74	0.254688068782462	0.48	0.254688068782462	0.886	0.485	NA
AC006511.3	0.26	-0.254131146354664	0.48	-0.254131146354664	0.932	0.919	NA
FGFR3	0.739	0.438097526010974	0.478	0.438097526010974	0.932	0.798	NA
JMJD1C	0.739	0.382927777675695	0.478	0.382927777675695	1	0.929	NA
SAFB2	0.739	0.357208880889943	0.478	0.357208880889943	1	0.788	NA
ERCC3	0.739	0.298569404046187	0.478	0.298569404046187	0.989	0.939	NA
SMG7	0.739	0.273059911165836	0.478	0.273059911165836	0.932	0.788	NA
DIS3L	0.261	-0.345131091000059	0.478	-0.345131091000059	1	0.98	NA
ZNF146	0.261	-0.345142563668359	0.478	-0.345142563668359	0.295	0.697	NA
PLTP	0.261	-0.357906706232477	0.478	-0.357906706232477	0.227	0.646	NA
ZYX	0.261	-0.394719725093506	0.478	-0.394719725093506	0.557	0.778	NA
PLBD1	0.261	-0.86263118480456	0.478	-0.86263118480456	0.42	0.697	NA
HDDC2	0.738	0.418621182693714	0.476	0.418621182693714	0.955	0.788	NA
SYF2	0.738	0.413956444670059	0.476	0.413956444670059	1	0.869	NA
BNIP3	0.738	0.410361848954375	0.476	0.410361848954375	1	0.798	NA
IFT81	0.738	0.370346458118996	0.476	0.370346458118996	0.898	0.616	NA
PACRGL	0.738	0.359676558285353	0.476	0.359676558285353	0.898	0.616	NA
RAD23A	0.738	0.359372595721514	0.476	0.359372595721514	1	0.808	NA
SYCP1	0.738	0.271108705786381	0.476	0.271108705786381	0.545	0.111	NA
SLC25A16	0.262	-0.418419583812344	0.476	-0.418419583812344	0.42	0.707	NA
MDK	0.262	-0.927475220497154	0.476	-0.927475220497154	0.727	0.879	NA
PFDN1	0.737	0.427187503834129	0.474	0.427187503834129	1	0.848	NA
AHSA1	0.737	0.405181764110119	0.474	0.405181764110119	1	0.848	NA
CD55	0.737	0.375729724694644	0.474	0.375729724694644	0.909	0.768	NA
DDX3X	0.737	0.294634965474565	0.474	0.294634965474565	0.989	0.939	NA
SRP14-AS1	0.737	0.286415042475456	0.474	0.286415042475456	0.75	0.293	NA
SLC7A4	0.263	-0.265326868938557	0.474	-0.265326868938557	0.932	0.96	NA
DLK1	0.737	-0.290312439665504	0.474	-0.290312439665504	0.966	0.657	NA
INO80C	0.736	0.382741514209372	0.472	0.382741514209372	0.909	0.697	NA
SUPT16H	0.736	0.380504411947313	0.472	0.380504411947313	1	0.929	NA
AFTPH	0.736	0.343117783696341	0.472	0.343117783696341	0.943	0.717	NA
FAM228B	0.736	0.336743361131567	0.472	0.336743361131567	0.693	0.354	NA
SCAMP2	0.736	0.30478348691834	0.472	0.30478348691834	0.977	0.869	NA
DUSP4	0.736	0.299926705807479	0.472	0.299926705807479	0.67	0.303	NA
FBXO15	0.736	0.264147404042675	0.472	0.264147404042675	0.761	0.535	NA
RYR2	0.736	0.256899231400714	0.472	0.256899231400714	0.864	0.697	NA
NPIPB5	0.264	-0.271014889010742	0.472	-0.271014889010742	0.841	0.859	NA
HNRNPC	0.264	-0.335383855918114	0.472	-0.335383855918114	1	0.98	NA
RBM5	0.264	-0.367089571671422	0.472	-0.367089571671422	0.955	0.98	NA
RBM6	0.264	-0.439428431953075	0.472	-0.439428431953075	0.886	0.96	NA
ATP6AP2	0.264	-0.543160816849616	0.472	-0.543160816849616	0.966	0.949	NA
HAT1	0.735	0.423838911447275	0.47	0.423838911447275	1	0.788	NA
DCAF13	0.735	0.418800971543514	0.47	0.418800971543514	1	0.879	NA
FRA10AC1	0.735	0.411795145003787	0.47	0.411795145003787	1	0.929	NA
MEAF6	0.735	0.361089730023997	0.47	0.361089730023997	1	0.869	NA
RARS	0.735	0.358201174117858	0.47	0.358201174117858	1	0.919	NA
ZNF281	0.735	0.353471616433369	0.47	0.353471616433369	0.955	0.808	NA
ABCA5	0.735	0.348470993373858	0.47	0.348470993373858	0.852	0.596	NA
BBS4	0.735	0.327709812112136	0.47	0.327709812112136	0.955	0.828	NA
NAA60	0.735	0.287439200235078	0.47	0.287439200235078	0.852	0.586	NA
YTHDF3	0.735	0.277888895233565	0.47	0.277888895233565	0.886	0.677	NA
TMEM141	0.265	-0.29066610240081	0.47	-0.29066610240081	0.386	0.697	NA
FAM46B	0.265	-0.4773034116183	0.47	-0.4773034116183	0.25	0.616	NA
PCLO	0.734	0.403633937199814	0.468	0.403633937199814	1	0.788	NA
STT3B	0.734	0.390759010640114	0.468	0.390759010640114	0.955	0.778	NA
SSBP3	0.734	0.3046956656371	0.468	0.3046956656371	1	0.929	NA
MTND4P12	0.734	0.299458373575371	0.468	0.299458373575371	1	0.97	NA
TFAP2C	0.266	-0.331375981097041	0.468	-0.331375981097041	0.148	0.576	NA
VKORC1	0.266	-0.541817804350294	0.468	-0.541817804350294	0.545	0.768	NA
STOM	0.266	-0.671495943447536	0.468	-0.671495943447536	0.432	0.677	NA
RPS17	0.266	-0.697470145463132	0.468	-0.697470145463132	1	0.97	NA
APOC1	0.266	-0.802319406675366	0.468	-0.802319406675366	0.386	0.657	NA
SFRP2	0.266	-0.841684219421472	0.468	-0.841684219421472	0.205	0.586	NA
AKAP11	0.733	0.414074256955547	0.466	0.414074256955547	1	0.889	NA
SKIDA1	0.733	0.405049376193125	0.466	0.405049376193125	0.795	0.535	NA
HIST3H2A	0.733	0.361168292039251	0.466	0.361168292039251	0.739	0.374	NA
CEP41	0.733	0.347537553751822	0.466	0.347537553751822	0.864	0.646	NA
PLEKHA5	0.733	0.3453370051314	0.466	0.3453370051314	0.966	0.798	NA
ROCK1	0.733	0.331899514810821	0.466	0.331899514810821	0.989	0.818	NA
SMAD9	0.733	0.314358428745653	0.466	0.314358428745653	0.909	0.616	NA
SIK3	0.733	0.307615251250194	0.466	0.307615251250194	0.943	0.747	NA
GABPA	0.733	0.29773332040964	0.466	0.29773332040964	0.886	0.616	NA
AGAP3	0.733	0.289118567287147	0.466	0.289118567287147	0.852	0.697	NA
PPFIA1	0.733	0.256267603846459	0.466	0.256267603846459	0.943	0.657	NA
RPL9P9	0.267	-0.420152373570521	0.466	-0.420152373570521	1	0.949	NA
CCDC59	0.732	0.373422830832309	0.464	0.373422830832309	1	0.828	NA
TAF5	0.732	0.357792465179648	0.464	0.357792465179648	0.784	0.535	NA
CIC	0.732	0.318613145880732	0.464	0.318613145880732	0.864	0.717	NA
RBM11	0.732	0.296395582176776	0.464	0.296395582176776	0.659	0.253	NA
PDCD6IP	0.732	0.288918993933619	0.464	0.288918993933619	1	0.899	NA
MSH6	0.268	-0.441849787039354	0.464	-0.441849787039354	0.773	0.929	NA
ROPN1L	0.731	0.384075864099768	0.462	0.384075864099768	0.58	0.192	NA
PDCD4	0.731	0.371396682299172	0.462	0.371396682299172	0.977	0.838	NA
